word,freq_count,spell_check_ok,cum_freq_count,SUBTLEX,Google00,Google00cum,Google00pm,ZipfSUBTLEX,ZipfGoogle
Feuchtigkeit,33,1,33,1.3,20400,20555,3.39732,3.13,3.53
Updates,30,1,33,1.3,18946,20082,3.31914,3.13,3.52
Vorsehung,33,1,33,1.3,19838,19877,3.28526,3.13,3.52
Johan,33,0,33,1.3,19321,19872,3.28443,3.13,3.52
inszenieren,33,1,33,1.3,18488,19624,3.24345,3.13,3.51
lebendiges,18,1,33,1.3,13989,19566,3.23386,3.13,3.51
beliebten,29,1,33,1.3,19139,19215,3.17585,3.13,3.5
überließ,30,1,33,1.3,18772,18830,3.11221,3.13,3.49
Depot,33,1,33,1.3,17819,18709,3.09221,3.13,3.49
musikalisch,27,1,33,1.3,16795,18687,3.08858,3.13,3.49
wahrsten,33,1,33,1.3,18358,18369,3.03602,3.13,3.48
erwidert,30,1,33,1.3,17700,17799,2.94181,3.13,3.47
simuliert,30,1,33,1.3,17314,17606,2.90991,3.13,3.46
District,32,0,33,1.3,11341,17591,2.90743,3.13,3.46
Beschädigung,33,1,33,1.3,17289,17339,2.86578,3.13,3.46
Inquisition,33,1,33,1.3,17019,17300,2.85934,3.13,3.46
Verbannung,33,1,33,1.3,17127,17161,2.83636,3.13,3.45
Unstimmigkeiten,33,1,33,1.3,17100,17100,2.82628,3.13,3.45
Äste,33,1,33,1.3,16339,16500,2.72711,3.13,3.44
Clarke,33,0,33,1.3,15166,16250,2.68579,3.13,3.43
Israelis,33,1,33,1.3,16040,16040,2.65108,3.13,3.42
Jüngling,33,1,33,1.3,15584,15694,2.5939,3.13,3.41
scharfer,31,1,33,1.3,14987,15415,2.54778,3.13,3.41
Ungeduld,32,1,33,1.3,15078,15109,2.49721,3.13,3.4
Abschlussprüfung,32,1,33,1.3,14831,14831,2.45126,3.13,3.39
australischen,27,1,33,1.3,13863,14506,2.39754,3.13,3.38
verkehren,33,1,33,1.3,13563,14411,2.38184,3.13,3.38
beweglich,30,1,33,1.3,13791,14091,2.32895,3.13,3.37
verspüren,33,1,33,1.3,13734,14051,2.32234,3.13,3.37
auslegen,33,1,33,1.3,10685,13909,2.29887,3.13,3.36
mitarbeiten,24,1,33,1.3,11955,13191,2.1802,3.13,3.34
erloschen,33,1,33,1.3,12984,13144,2.17243,3.13,3.34
viertes,28,1,33,1.3,7283,12999,2.14847,3.13,3.33
entlarven,32,1,33,1.3,12684,12955,2.1412,3.13,3.33
entschließt,30,1,33,1.3,11643,12561,2.07608,3.13,3.32
exotischen,33,1,33,1.3,11043,12501,2.06616,3.13,3.32
Eleganz,31,1,33,1.3,12445,12479,2.06252,3.13,3.31
WC,31,1,33,1.3,12369,12369,2.04434,3.13,3.31
empfänglich,30,1,33,1.3,12208,12347,2.04071,3.13,3.31
Aufmachung,33,1,33,1.3,11883,11914,1.96914,3.13,3.29
Sippe,33,1,33,1.3,11561,11691,1.93228,3.13,3.29
Nikolai,32,0,33,1.3,11352,11520,1.90402,3.13,3.28
bescheidener,31,1,33,1.3,11166,11444,1.89146,3.13,3.28
Tänze,32,1,33,1.3,10913,11009,1.81956,3.13,3.26
Stadtrand,33,1,33,1.3,10538,10547,1.7432,3.13,3.24
streuen,32,1,33,1.3,9306,10082,1.66635,3.13,3.22
Bäder,32,1,33,1.3,9932,10014,1.65511,3.13,3.22
fortführen,33,1,33,1.3,8966,9723,1.60701,3.13,3.21
Strudel,33,1,33,1.3,9344,9415,1.55611,3.13,3.19
Fleisches,33,1,33,1.3,9201,9283,1.53429,3.13,3.19
Viva,30,0,33,1.3,3637,9153,1.5128,3.13,3.18
indischer,31,1,33,1.3,8035,8972,1.48289,3.13,3.17
Reliquien,33,1,33,1.3,8829,8891,1.4695,3.13,3.17
kletterte,33,1,33,1.3,8787,8824,1.45843,3.13,3.16
armenischen,33,1,33,1.3,7841,8823,1.45826,3.13,3.16
rechtmäßige,31,1,33,1.3,8307,8621,1.42487,3.13,3.15
Supervisor,31,0,33,1.3,7832,8580,1.4181,3.13,3.15
Praktikanten,33,1,33,1.3,8463,8510,1.40653,3.13,3.15
Bitterkeit,33,1,33,1.3,8453,8489,1.40306,3.13,3.15
mild,29,1,33,1.3,7410,8444,1.39562,3.13,3.14
Bartlett,32,0,33,1.3,7730,8286,1.36951,3.13,3.14
aufgab,33,1,33,1.3,7949,8181,1.35215,3.13,3.13
trübe,30,1,33,1.3,7029,8129,1.34356,3.13,3.13
Ahm,23,0,33,1.3,2272,8069,1.33364,3.13,3.13
Interferenzen,33,1,33,1.3,7915,7947,1.31348,3.13,3.12
widerfährt,33,1,33,1.3,7891,7945,1.31315,3.13,3.12
klarzumachen,33,1,33,1.3,7858,7861,1.29926,3.13,3.11
Krimi,33,1,33,1.3,7609,7834,1.2948,3.13,3.11
seriös,32,1,33,1.3,7552,7765,1.2834,3.13,3.11
einlädt,33,1,33,1.3,7750,7750,1.28092,3.13,3.11
Inkompetenz,33,0,33,1.3,7679,7726,1.27695,3.13,3.11
Geländer,33,1,33,1.3,7657,7680,1.26935,3.13,3.1
Cos,31,0,33,1.3,859,7643,1.26323,3.13,3.1
Stuck,31,1,33,1.3,5533,7464,1.23365,3.13,3.09
übersprungen,33,1,33,1.3,7170,7203,1.19051,3.13,3.08
Wunschdenken,33,1,33,1.3,7046,7046,1.16456,3.13,3.07
Vorrichtung,33,1,33,1.3,6971,7028,1.16158,3.13,3.07
bizarre,26,1,33,1.3,6298,7021,1.16043,3.13,3.06
Frances,33,0,33,1.3,6178,6994,1.15596,3.13,3.06
Mittagszeit,33,1,33,1.3,6889,6889,1.13861,3.13,3.06
Thesaurus,33,1,33,1.3,6303,6833,1.12935,3.13,3.05
wohltuend,32,1,33,1.3,6458,6804,1.12456,3.13,3.05
niederlassen,33,1,33,1.3,6605,6777,1.1201,3.13,3.05
Weltfrieden,31,1,33,1.3,6661,6678,1.10374,3.13,3.04
kippt,27,1,33,1.3,6290,6614,1.09316,3.13,3.04
abgeschlagen,32,1,33,1.3,6321,6476,1.07035,3.13,3.03
heranzukommen,33,1,33,1.3,6413,6413,1.05994,3.13,3.03
bekämen,31,1,33,1.3,6241,6296,1.0406,3.13,3.02
Diebstahls,33,1,33,1.3,6273,6280,1.03796,3.13,3.02
wundersame,32,1,33,1.3,5815,6217,1.02754,3.13,3.01
dum,24,0,33,1.3,4523,6177,1.02093,3.13,3.01
Qing,33,0,33,1.3,5876,6171,1.01994,3.13,3.01
Renault,33,1,33,1.3,5857,6118,1.01118,3.13,3
Padre,32,0,33,1.3,2977,6103,1.0087,3.13,3
seltenes,24,1,33,1.3,5073,6055,1.00077,3.13,3
Mille,30,0,33,1.3,1950,5797,0.95813,3.13,2.98
Mäusen,26,1,33,1.3,5639,5662,0.93581,3.13,2.97
Diakon,33,0,33,1.3,5564,5624,0.92953,3.13,2.97
Massimo,33,0,33,1.3,4860,5561,0.91912,3.13,2.96
Teamwork,33,1,33,1.3,4534,5527,0.9135,3.13,2.96
Unangenehmes,18,1,33,1.3,2546,5497,0.90854,3.13,2.96
Strip,33,0,33,1.3,3329,5442,0.89945,3.13,2.95
Ruben,33,0,33,1.3,5317,5374,0.88821,3.13,2.95
Begleiterin,33,1,33,1.3,5254,5298,0.87565,3.13,2.94
Rivers,33,0,33,1.3,3545,5136,0.84888,3.13,2.93
Adjutant,33,1,33,1.3,5004,5071,0.83813,3.13,2.92
Gefährt,33,1,33,1.3,5028,5049,0.8345,3.13,2.92
zugibt,33,0,33,1.3,5033,5033,0.83185,3.13,2.92
abhält,33,1,33,1.3,4987,4987,0.82425,3.13,2.92
Dip,24,0,33,1.3,1006,4936,0.81582,3.13,2.91
wachse,30,1,33,1.3,3902,4861,0.80342,3.13,2.91
rächt,29,1,33,1.3,4726,4848,0.80128,3.13,2.9
stapeln,32,1,33,1.3,2785,4828,0.79797,3.13,2.9
Zutat,33,1,33,1.3,4777,4818,0.79632,3.13,2.9
unentschlossen,28,1,33,1.3,4474,4777,0.78954,3.13,2.9
Präfekt,33,1,33,1.3,4741,4744,0.78409,3.13,2.89
Welles,33,0,33,1.3,4635,4721,0.78028,3.13,2.89
unvorstellbare,23,1,33,1.3,3664,4676,0.77285,3.13,2.89
Blutfluss,29,1,33,1.3,4505,4505,0.74458,3.13,2.87
Baumarkt,33,1,33,1.3,4447,4447,0.735,3.13,2.87
Rai,33,0,33,1.3,1581,4432,0.73252,3.13,2.86
Erbin,32,1,33,1.3,4370,4425,0.73136,3.13,2.86
zerbrochenen,33,1,33,1.3,4110,4415,0.72971,3.13,2.86
Penicillin,33,1,33,1.3,4208,4324,0.71467,3.13,2.85
Koffern,33,1,33,1.3,4235,4263,0.70459,3.13,2.85
schwärmt,23,1,33,1.3,4113,4154,0.68657,3.13,2.84
Jaguar,33,1,33,1.3,3906,4094,0.67665,3.13,2.83
probierte,32,1,33,1.3,4001,4029,0.66591,3.13,2.82
Vibrationen,33,1,33,1.3,4000,4010,0.66277,3.13,2.82
Krishna,32,1,33,1.3,3829,3933,0.65004,3.13,2.81
kompromittiert,33,1,33,1.3,3831,3856,0.63732,3.13,2.8
gütige,25,1,33,1.3,3548,3815,0.63054,3.13,2.8
Ramon,33,0,33,1.3,3660,3789,0.62624,3.13,2.8
Bällen,33,0,33,1.3,3673,3693,0.61038,3.13,2.79
